# Wavelength(micron) (Rp/Rs)^2 sqrt((Rp/Rs)^2)
6.157843e+00 3.137367e-02 6.071793e-04
6.157432e+00 3.196519e-02 6.071793e-04
6.157022e+00 3.154347e-02 6.071793e-04
6.156611e+00 3.171031e-02 6.071793e-04
6.156201e+00 3.162097e-02 6.071793e-04
6.155790e+00 3.179670e-02 6.071793e-04
6.155380e+00 3.147120e-02 6.071793e-04
6.154970e+00 3.144324e-02 6.071793e-04
6.154559e+00 3.165399e-02 6.071793e-04
6.154149e+00 3.181071e-02 6.071793e-04
6.153739e+00 3.167587e-02 6.071793e-04
6.153329e+00 3.147902e-02 6.071793e-04
6.152918e+00 3.158240e-02 6.071793e-04
6.152508e+00 3.158227e-02 6.071793e-04
6.152098e+00 3.145286e-02 6.071793e-04
6.151688e+00 3.142604e-02 6.071793e-04
6.151278e+00 3.151439e-02 6.071793e-04
6.150868e+00 3.151559e-02 6.071793e-04
6.150458e+00 3.159683e-02 6.071793e-04
6.150048e+00 3.183998e-02 6.071793e-04
6.149638e+00 3.140257e-02 6.071793e-04
6.149228e+00 3.153038e-02 6.071793e-04
6.148818e+00 3.151694e-02 6.071793e-04
6.148408e+00 3.161296e-02 6.071793e-04
6.147998e+00 3.148678e-02 6.071793e-04
6.147588e+00 3.183516e-02 6.071793e-04
6.147179e+00 3.147163e-02 6.071793e-04
6.146769e+00 3.152141e-02 6.071793e-04
6.146359e+00 3.139231e-02 6.071793e-04
6.145949e+00 3.145680e-02 6.071793e-04
6.145540e+00 3.198929e-02 6.071793e-04
6.145130e+00 3.159471e-02 6.071793e-04
6.144720e+00 3.143387e-02 6.071793e-04
6.144311e+00 3.142641e-02 6.071793e-04
6.143901e+00 3.139319e-02 6.071793e-04
6.143491e+00 3.150135e-02 6.071793e-04
6.143082e+00 3.186916e-02 6.071793e-04
6.142672e+00 3.168565e-02 6.071793e-04
6.142263e+00 3.172620e-02 6.071793e-04
6.141853e+00 3.174086e-02 6.071793e-04
6.141444e+00 3.184573e-02 6.071793e-04
6.141035e+00 3.155273e-02 6.071793e-04
6.140625e+00 3.170367e-02 6.071793e-04
6.140216e+00 3.163019e-02 6.071793e-04
6.139807e+00 3.157256e-02 6.071793e-04
6.139397e+00 3.143522e-02 6.071793e-04
6.138988e+00 3.199452e-02 6.071793e-04
6.138579e+00 3.169590e-02 6.071793e-04
6.138170e+00 3.144264e-02 6.071793e-04
6.137760e+00 3.156457e-02 6.071793e-04
6.137351e+00 3.138026e-02 6.071793e-04
6.136942e+00 3.162857e-02 6.071793e-04
6.136533e+00 3.152431e-02 6.071793e-04
6.136124e+00 3.176194e-02 6.071793e-04
6.135715e+00 3.145024e-02 6.071793e-04
6.135306e+00 3.160111e-02 6.071793e-04
6.134897e+00 3.148004e-02 6.071793e-04
6.134488e+00 3.162057e-02 6.071793e-04
6.134079e+00 3.132334e-02 6.071793e-04
6.133670e+00 3.169209e-02 6.071793e-04
6.133261e+00 3.125313e-02 6.071793e-04
6.132852e+00 3.190461e-02 6.071793e-04
6.132443e+00 3.160536e-02 6.071793e-04
6.132035e+00 3.162017e-02 6.071793e-04
6.131626e+00 3.141621e-02 6.071793e-04
6.131217e+00 3.131711e-02 6.071793e-04
6.130808e+00 3.142084e-02 6.071793e-04
6.130400e+00 3.158746e-02 6.071793e-04
6.129991e+00 3.176801e-02 6.071793e-04
6.129582e+00 3.142908e-02 6.071793e-04
6.129174e+00 3.169051e-02 6.071793e-04
6.128765e+00 3.161555e-02 6.071793e-04
6.128357e+00 3.160579e-02 6.071793e-04
6.127948e+00 3.139251e-02 6.071793e-04
6.127540e+00 3.180942e-02 6.071793e-04
6.127131e+00 3.168536e-02 6.071793e-04
6.126723e+00 3.139371e-02 6.071793e-04
6.126314e+00 3.191287e-02 6.071793e-04
6.125906e+00 3.139475e-02 6.071793e-04
6.125498e+00 3.160713e-02 6.071793e-04
6.125089e+00 3.153767e-02 6.071793e-04
6.124681e+00 3.153856e-02 6.071793e-04
6.124273e+00 3.167063e-02 6.071793e-04
6.123864e+00 3.129122e-02 6.071793e-04
6.123456e+00 3.149916e-02 6.071793e-04
6.123048e+00 3.158935e-02 6.071793e-04
6.122640e+00 3.141754e-02 6.071793e-04
6.122232e+00 3.193550e-02 6.071793e-04
6.121823e+00 3.201096e-02 6.071793e-04
6.121415e+00 3.172000e-02 6.071793e-04
6.121007e+00 3.142605e-02 6.071793e-04
6.120599e+00 3.161984e-02 6.071793e-04
6.120191e+00 3.132930e-02 6.071793e-04
6.119783e+00 3.141189e-02 6.071793e-04
6.119375e+00 3.167800e-02 6.071793e-04
6.118967e+00 3.177365e-02 6.071793e-04
6.118559e+00 3.167182e-02 6.071793e-04
6.118152e+00 3.141611e-02 6.071793e-04
6.117744e+00 3.189464e-02 6.071793e-04
6.117336e+00 3.163127e-02 6.071793e-04
6.116928e+00 3.161622e-02 6.071793e-04
6.116520e+00 3.179896e-02 6.071793e-04
6.116113e+00 3.195859e-02 6.071793e-04
6.115705e+00 3.142805e-02 6.071793e-04
6.115297e+00 3.147597e-02 6.071793e-04
6.114890e+00 3.176149e-02 6.071793e-04
6.114482e+00 3.147008e-02 6.071793e-04
6.114074e+00 3.160825e-02 6.071793e-04
6.113667e+00 3.177595e-02 6.071793e-04
6.113259e+00 3.174689e-02 6.071793e-04
6.112852e+00 3.140345e-02 6.071793e-04
6.112444e+00 3.218696e-02 6.071793e-04
6.112037e+00 3.145641e-02 6.071793e-04
6.111629e+00 3.162101e-02 6.071793e-04
6.111222e+00 3.133159e-02 6.071793e-04
6.110814e+00 3.159364e-02 6.071793e-04
6.110407e+00 3.149107e-02 6.071793e-04
6.110000e+00 3.183987e-02 6.071793e-04
6.109592e+00 3.139032e-02 6.071793e-04
6.109185e+00 3.172501e-02 6.071793e-04
6.108778e+00 3.152397e-02 6.071793e-04
6.108371e+00 3.173014e-02 6.071793e-04
6.107963e+00 3.147592e-02 6.071793e-04
6.107556e+00 3.157858e-02 6.071793e-04
6.107149e+00 3.176509e-02 6.071793e-04
6.106742e+00 3.143621e-02 6.071793e-04
6.106335e+00 3.154533e-02 6.071793e-04
6.105928e+00 3.149585e-02 6.071793e-04
6.105521e+00 3.167800e-02 6.071793e-04
6.105114e+00 3.168150e-02 6.071793e-04
6.104707e+00 3.186249e-02 6.071793e-04
6.104300e+00 3.139488e-02 6.071793e-04
6.103893e+00 3.175021e-02 6.071793e-04
6.103486e+00 3.171998e-02 6.071793e-04
6.103079e+00 3.141780e-02 6.071793e-04
6.102672e+00 3.165763e-02 6.071793e-04
6.102266e+00 3.149487e-02 6.071793e-04
6.101859e+00 3.166965e-02 6.071793e-04
6.101452e+00 3.138529e-02 6.071793e-04
6.101045e+00 3.150910e-02 6.071793e-04
6.100639e+00 3.180068e-02 6.071793e-04
6.100232e+00 3.186278e-02 6.071793e-04
6.099825e+00 3.173367e-02 6.071793e-04
6.099419e+00 3.151614e-02 6.071793e-04
6.099012e+00 3.133712e-02 6.071793e-04
6.098605e+00 3.206727e-02 6.071793e-04
6.098199e+00 3.164659e-02 6.071793e-04
6.097792e+00 3.170509e-02 6.071793e-04
6.097386e+00 3.145702e-02 6.071793e-04
6.096979e+00 3.162365e-02 6.071793e-04
6.096573e+00 3.153427e-02 6.071793e-04
6.096167e+00 3.148412e-02 6.071793e-04
6.095760e+00 3.135417e-02 6.071793e-04
6.095354e+00 3.183146e-02 6.071793e-04
6.094947e+00 3.161645e-02 6.071793e-04
6.094541e+00 3.206732e-02 6.071793e-04
6.094135e+00 3.171863e-02 6.071793e-04
6.093729e+00 3.193228e-02 6.071793e-04
6.093322e+00 3.163723e-02 6.071793e-04
6.092916e+00 3.143662e-02 6.071793e-04
6.092510e+00 3.163521e-02 6.071793e-04
6.092104e+00 3.142303e-02 6.071793e-04
6.091698e+00 3.135253e-02 6.071793e-04
6.091292e+00 3.141960e-02 6.071793e-04
6.090886e+00 3.174203e-02 6.071793e-04
6.090480e+00 3.135981e-02 6.071793e-04
6.090074e+00 3.151250e-02 6.071793e-04
6.089668e+00 3.173549e-02 6.071793e-04
6.089262e+00 3.163598e-02 6.071793e-04
6.088856e+00 3.134839e-02 6.071793e-04
6.088450e+00 3.158039e-02 6.071793e-04
6.088044e+00 3.178382e-02 6.071793e-04
6.087638e+00 3.169865e-02 6.071793e-04
6.087232e+00 3.173836e-02 6.071793e-04
6.086827e+00 3.159986e-02 6.071793e-04
6.086421e+00 3.136329e-02 6.071793e-04
6.086015e+00 3.187140e-02 6.071793e-04
6.085609e+00 3.161576e-02 6.071793e-04
6.085204e+00 3.183439e-02 6.071793e-04
6.084798e+00 3.137113e-02 6.071793e-04
6.084392e+00 3.166181e-02 6.071793e-04
6.083987e+00 3.158315e-02 6.071793e-04
6.083581e+00 3.145419e-02 6.071793e-04
6.083176e+00 3.144012e-02 6.071793e-04
6.082770e+00 3.148961e-02 6.071793e-04
6.082365e+00 3.180459e-02 6.071793e-04
6.081959e+00 3.173191e-02 6.071793e-04
6.081554e+00 3.155019e-02 6.071793e-04
6.081148e+00 3.160047e-02 6.071793e-04
6.080743e+00 3.165856e-02 6.071793e-04
6.080338e+00 3.200357e-02 6.071793e-04
6.079932e+00 3.133014e-02 6.071793e-04
6.079527e+00 3.175631e-02 6.071793e-04
6.079122e+00 3.163131e-02 6.071793e-04
6.078716e+00 3.181285e-02 6.071793e-04
6.078311e+00 3.170337e-02 6.071793e-04
6.077906e+00 3.140650e-02 6.071793e-04
6.077501e+00 3.157185e-02 6.071793e-04
6.077096e+00 3.162338e-02 6.071793e-04
6.076691e+00 3.157043e-02 6.071793e-04
6.076286e+00 3.179266e-02 6.071793e-04
6.075881e+00 3.149857e-02 6.071793e-04
6.075475e+00 3.278833e-02 6.071793e-04
6.075070e+00 3.158722e-02 6.071793e-04
6.074666e+00 3.152538e-02 6.071793e-04
6.074261e+00 3.167456e-02 6.071793e-04
6.073856e+00 3.171347e-02 6.071793e-04
6.073451e+00 3.143352e-02 6.071793e-04
6.073046e+00 3.143073e-02 6.071793e-04
6.072641e+00 3.173565e-02 6.071793e-04
6.072236e+00 3.149148e-02 6.071793e-04
6.071831e+00 3.152982e-02 6.071793e-04
6.071427e+00 3.186062e-02 6.071793e-04
6.071022e+00 3.212663e-02 6.071793e-04
6.070617e+00 3.139019e-02 6.071793e-04
6.070213e+00 3.224647e-02 6.071793e-04
6.069808e+00 3.163069e-02 6.071793e-04
6.069403e+00 3.140838e-02 6.071793e-04
6.068999e+00 3.171205e-02 6.071793e-04
6.068594e+00 3.146792e-02 6.071793e-04
6.068190e+00 3.170528e-02 6.071793e-04
6.067785e+00 3.138038e-02 6.071793e-04
6.067381e+00 3.186388e-02 6.071793e-04
6.066976e+00 3.164102e-02 6.071793e-04
6.066572e+00 3.158030e-02 6.071793e-04
6.066167e+00 3.163500e-02 6.071793e-04
6.065763e+00 3.141704e-02 6.071793e-04
6.065358e+00 3.151203e-02 6.071793e-04
6.064954e+00 3.150131e-02 6.071793e-04
6.064550e+00 3.158611e-02 6.071793e-04
6.064146e+00 3.160474e-02 6.071793e-04
6.063741e+00 3.176901e-02 6.071793e-04
6.063337e+00 3.173470e-02 6.071793e-04
6.062933e+00 3.148462e-02 6.071793e-04
6.062529e+00 3.175064e-02 6.071793e-04
6.062125e+00 3.145534e-02 6.071793e-04
6.061720e+00 3.139020e-02 6.071793e-04
6.061316e+00 3.254123e-02 6.071793e-04
6.060912e+00 3.147052e-02 6.071793e-04
6.060508e+00 3.205535e-02 6.071793e-04
6.060104e+00 3.186229e-02 6.071793e-04
6.059700e+00 3.149021e-02 6.071793e-04
6.059296e+00 3.156862e-02 6.071793e-04
6.058892e+00 3.136963e-02 6.071793e-04
6.058489e+00 3.160048e-02 6.071793e-04
6.058085e+00 3.156670e-02 6.071793e-04
6.057681e+00 3.131056e-02 6.071793e-04
6.057277e+00 3.155307e-02 6.071793e-04
6.056873e+00 3.177083e-02 6.071793e-04
6.056469e+00 3.130404e-02 6.071793e-04
6.056066e+00 3.147461e-02 6.071793e-04
6.055662e+00 3.155890e-02 6.071793e-04
6.055258e+00 3.139777e-02 6.071793e-04
6.054855e+00 3.140112e-02 6.071793e-04
6.054451e+00 3.172575e-02 6.071793e-04
6.054047e+00 3.185717e-02 6.071793e-04
6.053644e+00 3.140281e-02 6.071793e-04
6.053240e+00 3.173147e-02 6.071793e-04
6.052837e+00 3.142414e-02 6.071793e-04
6.052433e+00 3.173965e-02 6.071793e-04
6.052030e+00 3.168130e-02 6.071793e-04
6.051626e+00 3.186216e-02 6.071793e-04
6.051223e+00 3.139498e-02 6.071793e-04
6.050820e+00 3.185811e-02 6.071793e-04
6.050416e+00 3.194078e-02 6.071793e-04
6.050013e+00 3.183810e-02 6.071793e-04
6.049610e+00 3.197613e-02 6.071793e-04
6.049206e+00 3.142846e-02 6.071793e-04
6.048803e+00 3.136045e-02 6.071793e-04
6.048400e+00 3.130047e-02 6.071793e-04
6.047997e+00 3.167117e-02 6.071793e-04
6.047593e+00 3.155774e-02 6.071793e-04
6.047190e+00 3.158068e-02 6.071793e-04
6.046787e+00 3.157227e-02 6.071793e-04
6.046384e+00 3.153353e-02 6.071793e-04
6.045981e+00 3.160437e-02 6.071793e-04
6.045578e+00 3.163919e-02 6.071793e-04
6.045175e+00 3.158820e-02 6.071793e-04
6.044772e+00 3.155038e-02 6.071793e-04
6.044369e+00 3.171432e-02 6.071793e-04
6.043966e+00 3.133987e-02 6.071793e-04
6.043563e+00 3.147762e-02 6.071793e-04
6.043160e+00 3.143936e-02 6.071793e-04
6.042757e+00 3.125375e-02 6.071793e-04
6.042355e+00 3.189309e-02 6.071793e-04
6.041952e+00 3.173843e-02 6.071793e-04
6.041549e+00 3.179475e-02 6.071793e-04
6.041146e+00 3.152043e-02 6.071793e-04
6.040744e+00 3.146125e-02 6.071793e-04
6.040341e+00 3.151227e-02 6.071793e-04
6.039938e+00 3.146972e-02 6.071793e-04
6.039536e+00 3.144294e-02 6.071793e-04
6.039133e+00 3.133866e-02 6.071793e-04
6.038730e+00 3.153975e-02 6.071793e-04
6.038328e+00 3.172299e-02 6.071793e-04
6.037925e+00 3.197499e-02 6.071793e-04
6.037523e+00 3.160079e-02 6.071793e-04
6.037120e+00 3.179205e-02 6.071793e-04
6.036718e+00 3.181440e-02 6.071793e-04
6.036315e+00 3.170398e-02 6.071793e-04
6.035913e+00 3.205004e-02 6.071793e-04
6.035511e+00 3.146283e-02 6.071793e-04
6.035108e+00 3.130917e-02 6.071793e-04
6.034706e+00 3.136260e-02 6.071793e-04
6.034304e+00 3.183955e-02 6.071793e-04
6.033902e+00 3.155092e-02 6.071793e-04
6.033499e+00 3.186858e-02 6.071793e-04
6.033097e+00 3.137115e-02 6.071793e-04
6.032695e+00 3.149871e-02 6.071793e-04
6.032293e+00 3.194510e-02 6.071793e-04
6.031891e+00 3.155613e-02 6.071793e-04
6.031489e+00 3.133315e-02 6.071793e-04
6.031086e+00 3.165457e-02 6.071793e-04
6.030684e+00 3.171305e-02 6.071793e-04
6.030282e+00 3.131095e-02 6.071793e-04
6.029880e+00 3.203974e-02 6.071793e-04
6.029478e+00 3.165392e-02 6.071793e-04
6.029076e+00 3.149973e-02 6.071793e-04
6.028675e+00 3.135026e-02 6.071793e-04
6.028273e+00 3.147632e-02 6.071793e-04
6.027871e+00 3.173450e-02 6.071793e-04
6.027469e+00 3.142701e-02 6.071793e-04
6.027067e+00 3.138052e-02 6.071793e-04
6.026665e+00 3.146094e-02 6.071793e-04
6.026264e+00 3.146298e-02 6.071793e-04
6.025862e+00 3.162329e-02 6.071793e-04
6.025460e+00 3.139915e-02 6.071793e-04
6.025059e+00 3.204930e-02 6.071793e-04
6.024657e+00 3.129368e-02 6.071793e-04
6.024255e+00 3.196154e-02 6.071793e-04
6.023854e+00 3.139929e-02 6.071793e-04
6.023452e+00 3.145488e-02 6.071793e-04
6.023051e+00 3.136486e-02 6.071793e-04
6.022649e+00 3.139499e-02 6.071793e-04
6.022248e+00 3.170327e-02 6.071793e-04
6.021846e+00 3.160248e-02 6.071793e-04
6.021445e+00 3.154901e-02 6.071793e-04
6.021043e+00 3.156199e-02 6.071793e-04
6.020642e+00 3.146479e-02 6.071793e-04
6.020241e+00 3.127558e-02 6.071793e-04
6.019839e+00 3.147268e-02 6.071793e-04
6.019438e+00 3.143044e-02 6.071793e-04
6.019037e+00 3.145618e-02 6.071793e-04
6.018635e+00 3.185589e-02 6.071793e-04
6.018234e+00 3.153035e-02 6.071793e-04
6.017833e+00 3.145802e-02 6.071793e-04
6.017432e+00 3.165360e-02 6.071793e-04
6.017031e+00 3.175773e-02 6.071793e-04
6.016630e+00 3.143525e-02 6.071793e-04
6.016229e+00 3.181289e-02 6.071793e-04
6.015828e+00 3.139107e-02 6.071793e-04
6.015427e+00 3.151845e-02 6.071793e-04
6.015026e+00 3.148440e-02 6.071793e-04
6.014625e+00 3.171281e-02 6.071793e-04
6.014224e+00 3.145220e-02 6.071793e-04
6.013823e+00 3.164311e-02 6.071793e-04
6.013422e+00 3.158023e-02 6.071793e-04
6.013021e+00 3.144206e-02 6.071793e-04
6.012620e+00 3.151617e-02 6.071793e-04
6.012219e+00 3.219589e-02 6.071793e-04
6.011818e+00 3.149129e-02 6.071793e-04
6.011418e+00 3.135009e-02 6.071793e-04
6.011017e+00 3.164491e-02 6.071793e-04
6.010616e+00 3.131646e-02 6.071793e-04
6.010216e+00 3.128808e-02 6.071793e-04
6.009815e+00 3.164625e-02 6.071793e-04
6.009414e+00 3.180082e-02 6.071793e-04
6.009014e+00 3.157757e-02 6.071793e-04
6.008613e+00 3.162044e-02 6.071793e-04
6.008213e+00 3.157408e-02 6.071793e-04
6.007812e+00 3.180920e-02 6.071793e-04
6.007412e+00 3.167060e-02 6.071793e-04
6.007011e+00 3.160512e-02 6.071793e-04
6.006611e+00 3.161027e-02 6.071793e-04
6.006210e+00 3.148558e-02 6.071793e-04
6.005810e+00 3.166434e-02 6.071793e-04
6.005409e+00 3.169295e-02 6.071793e-04
6.005009e+00 3.186448e-02 6.071793e-04
6.004609e+00 3.142363e-02 6.071793e-04
6.004209e+00 3.131745e-02 6.071793e-04
6.003808e+00 3.161005e-02 6.071793e-04
6.003408e+00 3.148944e-02 6.071793e-04
6.003008e+00 3.135685e-02 6.071793e-04
6.002608e+00 3.131419e-02 6.071793e-04
6.002208e+00 3.147512e-02 6.071793e-04
6.001807e+00 3.185483e-02 6.071793e-04
6.001407e+00 3.134641e-02 6.071793e-04
6.001007e+00 3.151122e-02 6.071793e-04
6.000607e+00 3.141341e-02 6.071793e-04
6.000207e+00 3.152490e-02 6.071793e-04
5.999807e+00 3.137268e-02 6.071793e-04
5.999407e+00 3.159748e-02 6.071793e-04
5.999007e+00 3.121260e-02 6.071793e-04
5.998607e+00 3.150778e-02 6.071793e-04
5.998208e+00 3.146778e-02 6.071793e-04
5.997808e+00 3.143734e-02 6.071793e-04
5.997408e+00 3.165507e-02 6.071793e-04
5.997008e+00 3.168313e-02 6.071793e-04
5.996608e+00 3.163573e-02 6.071793e-04
5.996209e+00 3.195041e-02 6.071793e-04
5.995809e+00 3.142069e-02 6.071793e-04
5.995409e+00 3.133021e-02 6.071793e-04
5.995009e+00 3.143526e-02 6.071793e-04
5.994610e+00 3.125072e-02 6.071793e-04
5.994210e+00 3.232906e-02 6.071793e-04
5.993811e+00 3.141699e-02 6.071793e-04
5.993411e+00 3.143954e-02 6.071793e-04
5.993012e+00 3.174454e-02 6.071793e-04
5.992612e+00 3.193617e-02 6.071793e-04
5.992213e+00 3.140709e-02 6.071793e-04
5.991813e+00 3.136297e-02 6.071793e-04
5.991414e+00 3.130754e-02 6.071793e-04
5.991014e+00 3.219213e-02 6.071793e-04
5.990615e+00 3.124757e-02 6.071793e-04
5.990216e+00 3.243926e-02 6.071793e-04
5.989816e+00 3.146194e-02 6.071793e-04
5.989417e+00 3.151252e-02 6.071793e-04
5.989018e+00 3.135755e-02 6.071793e-04
5.988618e+00 3.177070e-02 6.071793e-04
5.988219e+00 3.137889e-02 6.071793e-04
5.987820e+00 3.116740e-02 6.071793e-04
5.987421e+00 3.139333e-02 6.071793e-04
5.987022e+00 3.183971e-02 6.071793e-04
5.986623e+00 3.145860e-02 6.071793e-04
5.986224e+00 3.159296e-02 6.071793e-04
5.985824e+00 3.131286e-02 6.071793e-04
5.985425e+00 3.161696e-02 6.071793e-04
5.985026e+00 3.137067e-02 6.071793e-04
5.984627e+00 3.161836e-02 6.071793e-04
5.984229e+00 3.137338e-02 6.071793e-04
5.983830e+00 3.156968e-02 6.071793e-04
5.983431e+00 3.140639e-02 6.071793e-04
5.983032e+00 3.148466e-02 6.071793e-04
5.982633e+00 3.209618e-02 6.071793e-04
5.982234e+00 3.146354e-02 6.071793e-04
5.981835e+00 3.121772e-02 6.071793e-04
5.981437e+00 3.122587e-02 6.071793e-04
5.981038e+00 3.145848e-02 6.071793e-04
5.980639e+00 3.133588e-02 6.071793e-04
5.980240e+00 3.145861e-02 6.071793e-04
5.979842e+00 3.140850e-02 6.071793e-04
5.979443e+00 3.146207e-02 6.071793e-04
5.979045e+00 3.152044e-02 6.071793e-04
5.978646e+00 3.148784e-02 6.071793e-04
5.978247e+00 3.165070e-02 6.071793e-04
5.977849e+00 3.160260e-02 6.071793e-04
5.977450e+00 3.139889e-02 6.071793e-04
5.977052e+00 3.147797e-02 6.071793e-04
5.976654e+00 3.172289e-02 6.071793e-04
5.976255e+00 3.198586e-02 6.071793e-04
5.975857e+00 3.160363e-02 6.071793e-04
5.975458e+00 3.156712e-02 6.071793e-04
5.975060e+00 3.146017e-02 6.071793e-04
5.974662e+00 3.161750e-02 6.071793e-04
5.974263e+00 3.154286e-02 6.071793e-04
5.973865e+00 3.158593e-02 6.071793e-04
5.973467e+00 3.166285e-02 6.071793e-04
5.973069e+00 3.161648e-02 6.071793e-04
5.972671e+00 3.142219e-02 6.071793e-04
5.972272e+00 3.121783e-02 6.071793e-04
5.971874e+00 3.136756e-02 6.071793e-04
5.971476e+00 3.127701e-02 6.071793e-04
5.971078e+00 3.131495e-02 6.071793e-04
5.970680e+00 3.135665e-02 6.071793e-04
5.970282e+00 3.145777e-02 6.071793e-04
5.969884e+00 3.122306e-02 6.071793e-04
5.969486e+00 3.231235e-02 6.071793e-04
5.969088e+00 3.143328e-02 6.071793e-04
5.968690e+00 3.179689e-02 6.071793e-04
5.968292e+00 3.252358e-02 6.071793e-04
5.967894e+00 3.202550e-02 6.071793e-04
5.967497e+00 3.168412e-02 6.071793e-04
5.967099e+00 3.137953e-02 6.071793e-04
5.966701e+00 3.129169e-02 6.071793e-04
5.966303e+00 3.124446e-02 6.071793e-04
5.965906e+00 3.163255e-02 6.071793e-04
5.965508e+00 3.132642e-02 6.071793e-04
5.965110e+00 3.160523e-02 6.071793e-04
5.964713e+00 3.155917e-02 6.071793e-04
5.964315e+00 3.165033e-02 6.071793e-04
5.963917e+00 3.121435e-02 6.071793e-04
5.963520e+00 3.127842e-02 6.071793e-04
5.963122e+00 3.135948e-02 6.071793e-04
5.962725e+00 3.134342e-02 6.071793e-04
5.962327e+00 3.147132e-02 6.071793e-04
5.961930e+00 3.137045e-02 6.071793e-04
5.961532e+00 3.150840e-02 6.071793e-04
5.961135e+00 3.139268e-02 6.071793e-04
5.960738e+00 3.134141e-02 6.071793e-04
5.960340e+00 3.125652e-02 6.071793e-04
5.959943e+00 3.148189e-02 6.071793e-04
5.959546e+00 3.179940e-02 6.071793e-04
5.959148e+00 3.133076e-02 6.071793e-04
5.958751e+00 3.181231e-02 6.071793e-04
5.958354e+00 3.153777e-02 6.071793e-04
5.957957e+00 3.120340e-02 6.071793e-04
5.957559e+00 3.141178e-02 6.071793e-04
5.957162e+00 3.136164e-02 6.071793e-04
5.956765e+00 3.128372e-02 6.071793e-04
5.956368e+00 3.146268e-02 6.071793e-04
5.955971e+00 3.135368e-02 6.071793e-04
5.955574e+00 3.202034e-02 6.071793e-04
5.955177e+00 3.219160e-02 6.071793e-04
5.954780e+00 3.122762e-02 6.071793e-04
5.954383e+00 3.145688e-02 6.071793e-04
5.953986e+00 3.118913e-02 6.071793e-04
5.953589e+00 3.138322e-02 6.071793e-04
5.953192e+00 3.136307e-02 6.071793e-04
5.952795e+00 3.140571e-02 6.071793e-04
5.952399e+00 3.131692e-02 6.071793e-04
5.952002e+00 3.166358e-02 6.071793e-04
5.951605e+00 3.129714e-02 6.071793e-04
5.951208e+00 3.158237e-02 6.071793e-04
5.950812e+00 3.173802e-02 6.071793e-04
5.950415e+00 3.119718e-02 6.071793e-04
5.950018e+00 3.131029e-02 6.071793e-04
5.949622e+00 3.157706e-02 6.071793e-04
5.949225e+00 3.177105e-02 6.071793e-04
5.948828e+00 3.147088e-02 6.071793e-04
5.948432e+00 3.191337e-02 6.071793e-04
5.948035e+00 3.173201e-02 6.071793e-04
5.947639e+00 3.164765e-02 6.071793e-04
5.947242e+00 3.126304e-02 6.071793e-04
5.946846e+00 3.139271e-02 6.071793e-04
5.946449e+00 3.141162e-02 6.071793e-04
5.946053e+00 3.130022e-02 6.071793e-04
5.945657e+00 3.177745e-02 6.071793e-04
5.945260e+00 3.133686e-02 6.071793e-04
5.944864e+00 3.150363e-02 6.071793e-04
5.944468e+00 3.175707e-02 6.071793e-04
5.944071e+00 3.162067e-02 6.071793e-04
5.943675e+00 3.137738e-02 6.071793e-04
5.943279e+00 3.128999e-02 6.071793e-04
5.942883e+00 3.121245e-02 6.071793e-04
5.942487e+00 3.134493e-02 6.071793e-04
5.942090e+00 3.127932e-02 6.071793e-04
5.941694e+00 3.128433e-02 6.071793e-04
5.941298e+00 3.187931e-02 6.071793e-04
5.940902e+00 3.146034e-02 6.071793e-04
5.940506e+00 3.134628e-02 6.071793e-04
5.940110e+00 3.118277e-02 6.071793e-04
5.939714e+00 3.109783e-02 6.071793e-04
5.939318e+00 3.164167e-02 6.071793e-04
5.938922e+00 3.124957e-02 6.071793e-04
5.938526e+00 3.113578e-02 6.071793e-04
5.938130e+00 3.145121e-02 6.071793e-04
5.937735e+00 3.126387e-02 6.071793e-04
5.937339e+00 3.142699e-02 6.071793e-04
5.936943e+00 3.128610e-02 6.071793e-04
5.936547e+00 3.138645e-02 6.071793e-04
5.936152e+00 3.124892e-02 6.071793e-04
5.935756e+00 3.155376e-02 6.071793e-04
5.935360e+00 3.211169e-02 6.071793e-04
5.934964e+00 3.126118e-02 6.071793e-04
5.934569e+00 3.170041e-02 6.071793e-04
5.934173e+00 3.127956e-02 6.071793e-04
5.933778e+00 3.125131e-02 6.071793e-04
5.933382e+00 3.144572e-02 6.071793e-04
5.932987e+00 3.136560e-02 6.071793e-04
5.932591e+00 3.156611e-02 6.071793e-04
5.932196e+00 3.137867e-02 6.071793e-04
5.931800e+00 3.123916e-02 6.071793e-04
5.931405e+00 3.119842e-02 6.071793e-04
5.931009e+00 3.177384e-02 6.071793e-04
5.930614e+00 3.165783e-02 6.071793e-04
5.930219e+00 3.124177e-02 6.071793e-04
5.929823e+00 3.124929e-02 6.071793e-04
5.929428e+00 3.120391e-02 6.071793e-04
5.929033e+00 3.127463e-02 6.071793e-04
5.928637e+00 3.142546e-02 6.071793e-04
5.928242e+00 3.148640e-02 6.071793e-04
5.927847e+00 3.128987e-02 6.071793e-04
5.927452e+00 3.120327e-02 6.071793e-04
5.927057e+00 3.128331e-02 6.071793e-04
5.926662e+00 3.131756e-02 6.071793e-04
5.926266e+00 3.138219e-02 6.071793e-04
5.925871e+00 3.175384e-02 6.071793e-04
5.925476e+00 3.121144e-02 6.071793e-04
5.925081e+00 3.141720e-02 6.071793e-04
5.924686e+00 3.140122e-02 6.071793e-04
5.924291e+00 3.142102e-02 6.071793e-04
